,date,district,site_code,product_code,pred_share_districtlev,agg_level
12585,2019-04-01,GRAND-BASSAM,C1090,AS21126,1.0,district
27975,2019-04-01,GUEYO,C2131,AS27137,0.7041392563368725,district
27935,2019-04-01,GUEYO,C2131,AS27134,0.25895483268874997,district
19351,2019-04-01,YAMOUSSOUKRO,C2009,AS27138,0.699575906964717,district
2520,2019-04-01,COCODY-BINGERVILLE,C1018,AS21126,0.16964285714285715,district
27040,2019-04-01,VAVOUA,C2070,AS27138,0.7041392563368725,district
27890,2019-04-01,GUEYO,C2131,AS27133,0.7857321988176741,district
27850,2019-04-01,GUEYO,C2131,AS27132,0.2588830624664841,district
2828,2019-04-01,COCODY-BINGERVILLE,C1018,AS42018,0.908108108108108,district
18905,2019-04-01,SEGUELA,C2008,AS27133,0.09626528019103148,district
27134,2019-04-01,VAVOUA,C2070,AS46000,0.23925883611417262,district
27805,2019-04-01,GUEYO,C2131,AS27000,0.8171698015028838,district
27765,2019-04-01,GUEYO,C2131,AS21126,0.0,district
8667,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS42018,0.7012098804950917,district
7711,2019-04-01,ABOBO-EST,C1063,AS17005,0.0,district
2600,2019-04-01,COCODY-BINGERVILLE,C1018,AS27132,0.14365733349352036,district
27733,2019-04-01,KORHOGO,C2127,AS27139,0.0,district
27177,2019-04-01,ZUENOULA,C2071,AS27000,0.8228955162048892,district
12330,2019-04-01,FRESCO,C1089,AS27000,0.8228955162048892,district
18950,2019-04-01,SEGUELA,C2008,AS27137,0.5393816080319513,district
14757,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27137,0.02156771799628943,district
27140,2019-04-01,ZUENOULA,C2071,AS21126,0.0,district
14833,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27139,0.0,district
5984,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1054,AS27138,0.37643347082486134,district
5849,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1054,AS27133,0.12457405396817048,district
27759,2019-04-01,KORHOGO,C2127,AS42018,0.7,district
19243,2019-04-01,YAMOUSSOUKRO,C2009,AS27133,0.7857178152666581,district
14875,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1106,AS21126,0.009645980801395065,district
2560,2019-04-01,COCODY-BINGERVILLE,C1018,AS27000,0.25243600243600245,district
5765,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1054,AS27000,0.1900688694056649,district
19550,2019-04-01,BOUAKE NORD-OUEST,C2010,AS27133,0.7,district
12765,2019-04-01,GRAND-BASSAM,C1090,AS27134,0.43273990567219867,district
14605,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27000,0.1087007079005184,district
25779,2019-04-01,TABOU,C2066,AS21126,0.0,district
6255,2019-04-01,COCODY-BINGERVILLE,C1055,AS27137,0.013227513227513227,district
29059,2019-04-01,DABAKALA,C3011,AS27000,0.8228955162048892,district
11748,2019-04-01,GRAND-BASSAM,C1087,AS27134,0.43273990567219867,district
18236,2019-04-01,GAGNOA,C2006,AS27000,0.8228955162048892,district
3287,2019-04-01,ABOBO-EST,C1026,AS27000,0.5331555276705264,district
8417,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27000,0.18808504303217993,district
29012,2019-04-01,BOUNDIALI,C3010,AS42018,0.0,district
28982,2019-04-01,BOUNDIALI,C3010,AS27139,0.0,district
25824,2019-04-01,TABOU,C2066,AS27000,0.7090286529476844,district
19688,2019-04-01,BOUAKE NORD-OUEST,C2010,AS46000,1.0,district
2013,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27133,0.1325036162538666,district
8808,2019-04-01,TREICHVILLE-MARCORY,C1072,AS21126,0.0,district
29126,2019-04-01,DABAKALA,C3011,AS27133,0.7845697053363562,district
18281,2019-04-01,GAGNOA,C2006,AS27132,0.5881668045180778,district
28938,2019-04-01,BOUNDIALI,C3010,AS27138,0.5175899999522289,district
2058,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27134,0.12798608401386113,district
15058,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1106,AS27138,0.039594837826859554,district
3238,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS46000,0.08776742256122187,district
28894,2019-04-01,BOUNDIALI,C3010,AS27137,0.5493474442779538,district
25914,2019-04-01,TABOU,C2066,AS27134,0.39322725980486684,district
12900,2019-04-01,GRAND-BASSAM,C1090,AS27139,0.0,district
19665,2019-04-01,BOUAKE NORD-OUEST,C2010,AS42018,0.0,district
28850,2019-04-01,BOUNDIALI,C3010,AS27134,0.41680176695008714,district
11793,2019-04-01,GRAND-BASSAM,C1087,AS27137,0.7041392563368725,district
5711,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1051,AS27138,0.22051915740446026,district
6211,2019-04-01,COCODY-BINGERVILLE,C1055,AS27134,0.050526315789473676,district
28806,2019-04-01,BOUNDIALI,C3010,AS27133,0.5858115406577509,district
2103,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27137,0.06076358799341275,district
25869,2019-04-01,TABOU,C2066,AS27133,0.6979245229412001,district
5700,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1051,AS27137,0.07567294819875539,district
25773,2019-04-01,TIASSALE,C2065,AS46000,0.2755567994881237,district
18191,2019-04-01,GAGNOA,C2006,AS21126,0.0,district
18080,2019-04-01,DIVO,C2005,AS27133,0.7845697053363562,district
11613,2019-04-01,GRAND-BASSAM,C1087,AS27000,0.5846959573813147,district
12970,2019-04-01,GRAND-LAHOU,C1091,AS21126,0.0,district
29419,2019-04-01,FERKESSEDOUGOU,C3012,AS27134,0.45067390971089927,district
1878,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS21126,0.0,district
15109,2019-04-01,TIASSALE,C1112,AS21126,0.0,district
29374,2019-04-01,FERKESSEDOUGOU,C3012,AS27133,0.7845697053363562,district
25671,2019-04-01,TIASSALE,C2065,AS27137,0.27933895060253755,district
7599,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27137,0.11343864230327254,district
18123,2019-04-01,DIVO,C2005,AS27134,0.43273990567219867,district
3377,2019-04-01,ABOBO-EST,C1026,AS27133,0.09078123073857111,district
29329,2019-04-01,FERKESSEDOUGOU,C3012,AS27132,0.05886738186747027,district
8852,2019-04-01,TREICHVILLE-MARCORY,C1072,AS27000,0.14161061880020992,district
25703,2019-04-01,TIASSALE,C2065,AS27138,0.38933895060253754,district
11658,2019-04-01,GRAND-BASSAM,C1087,AS27132,0.05886738186747027,district
1923,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27000,0.09882313628071512,district
19779,2019-04-01,BOUAFLE,C2011,AS27000,0.6372495669889642,district
29207,2019-04-01,DABAKALA,C3011,AS27137,0.6868057915716883,district
19733,2019-04-01,BOUAFLE,C2011,AS17005,0.06478260869565218,district
25741,2019-04-01,TIASSALE,C2065,AS27139,0.1,district
29252,2019-04-01,DABAKALA,C3011,AS27138,0.7041392563368725,district
3332,2019-04-01,ABOBO-EST,C1026,AS27132,0.24298857954075398,district
15103,2019-04-01,TIASSALE,C1112,AS17005,0.1,district
18326,2019-04-01,GAGNOA,C2006,AS27133,0.7845697053363562,district
11703,2019-04-01,GRAND-BASSAM,C1087,AS27133,0.7635158538232493,district
18162,2019-04-01,DIVO,C2005,AS27137,0.7041392563368725,district
12963,2019-04-01,GRAND-BASSAM,C1090,AS46000,0.8359283799654408,district
6299,2019-04-01,COCODY-BINGERVILLE,C1055,AS27138,0.000130844777911234,district
29311,2019-04-01,FERKESSEDOUGOU,C3012,AS27000,0.8398312371795287,district
14571,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS21126,0.0,district
7759,2019-04-01,ABOBO-EST,C1063,AS27132,0.006906221882838124,district
1968,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27132,0.11578026005053003,district
28762,2019-04-01,BOUNDIALI,C3010,AS27132,0.17925867653959998,district
25959,2019-04-01,TABOU,C2066,AS27137,0.7041392563368725,district
12855,2019-04-01,GRAND-BASSAM,C1090,AS27138,0.42211478430995564,district
28548,2019-04-01,OUANGOLO,C3001,AS27000,0.25328052303770776,district
2273,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS46000,0.2840829788758012,district
18491,2019-04-01,GAGNOA,C2006,AS27139,0.0,district
26299,2019-04-01,TIEBISSOU,C2068,AS27134,0.5403007132435113,district
3092,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS27134,0.3930962011541585,district
8507,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27133,0.14849738153485875,district
6123,2019-04-01,COCODY-BINGERVILLE,C1055,AS27132,0.017541170132144394,district
26344,2019-04-01,TIEBISSOU,C2068,AS27137,0.7149652301074387,district
28507,2019-04-01,OUANGOLO,C3001,AS21126,0.0,district
11963,2019-04-01,GRAND-BASSAM,C1087,AS46000,0.09376858192938956,district
18529,2019-04-01,GAGNOA,C2006,AS46000,0.8204052937666244,district
28485,2019-04-01,SAN PEDRO,C2214,AS27138,0.3626901678027571,district
2283,2019-04-01,YOPOUGON-EST,C1017,AS21126,0.002075860455113084,district
26389,2019-04-01,TIEBISSOU,C2068,AS27138,0.7052873662671744,district
19573,2019-04-01,BOUAKE NORD-OUEST,C2010,AS27134,0.9,district
28465,2019-04-01,SAN PEDRO,C2214,AS27133,0.5350454001069427,district
7740,2019-04-01,ABOBO-EST,C1063,AS27000,0.010044856459330145,district
12014,2019-04-01,DABOU,C1088,AS27000,0.8228955162048892,district
8752,2019-04-01,YOPOUGON-EST,C1070,AS27132,0.10506175297409241,district
28420,2019-04-01,GAGNOA,C2194,AS27137,0.1456086312444871,district
18579,2019-04-01,SAN PEDRO,C2007,AS27000,0.6458072423715789,district
6079,2019-04-01,COCODY-BINGERVILLE,C1055,AS27000,0.06807793125622583,district
26505,2019-04-01,TOUMODI,C2069,AS27000,0.8228955162048892,district
19596,2019-04-01,BOUAKE NORD-OUEST,C2010,AS27137,0.8,district
28431,2019-04-01,GAGNOA,C2194,AS27138,0.14161061880020992,district
14681,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27133,0.1506541181806204,district
2297,2019-04-01,YOPOUGON-EST,C1017,AS27000,0.021788181688393783,district
11969,2019-04-01,DABOU,C1088,AS21126,0.4,district
28449,2019-04-01,SAN PEDRO,C2214,AS27000,0.6743522042460521,district
26434,2019-04-01,TIEBISSOU,C2068,AS27139,0.1,district
3047,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS27133,0.18478675453341545,district
26464,2019-04-01,TOUMODI,C2069,AS21126,0.0,district
25633,2019-04-01,TIASSALE,C2065,AS27134,0.6163551109270838,district
26254,2019-04-01,TIEBISSOU,C2068,AS27133,0.7857178152666581,district
28589,2019-04-01,OUANGOLO,C3001,AS27132,0.4505516939265922,district
28718,2019-04-01,BOUNDIALI,C3010,AS27000,0.5435270285270285,district
28679,2019-04-01,BOUNDIALI,C3010,AS21126,0.0,district
8462,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27132,0.1178529737233746,district
2148,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27138,0.08759534059774807,district
11838,2019-04-01,GRAND-BASSAM,C1087,AS27138,0.6868057915716883,district
18371,2019-04-01,GAGNOA,C2006,AS27134,0.5713177672907712,district
26004,2019-04-01,TABOU,C2066,AS27138,0.7041392563368725,district
19642,2019-04-01,BOUAKE NORD-OUEST,C2010,AS27139,0.0,district
3182,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS27138,0.16010687644849447,district
14643,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27132,0.0,district
28671,2019-04-01,OUANGOLO,C3001,AS27139,0.0,district
15051,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1106,AS27134,0.12574579159067772,district
26049,2019-04-01,TABOU,C2066,AS27139,0.0,district
6167,2019-04-01,COCODY-BINGERVILLE,C1055,AS27133,0.04009163802978236,district
18415,2019-04-01,GAGNOA,C2006,AS27137,0.6868057915716883,district
28663,2019-04-01,OUANGOLO,C3001,AS27138,0.1407650466516537,district
2193,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27139,0.18571428571428572,district
5723,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1054,AS21126,0.04286225219701614,district
8797,2019-04-01,YOPOUGON-EST,C1070,AS27134,0.14057895061426467,district
19619,2019-04-01,BOUAKE NORD-OUEST,C2010,AS27138,1.0,district
28614,2019-04-01,OUANGOLO,C3001,AS27133,0.17177453549040256,district
26170,2019-04-01,TIEBISSOU,C2068,AS27000,0.8228955162048892,district
3137,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS27137,0.12737724188326288,district
11918,2019-04-01,GRAND-BASSAM,C1087,AS42018,0.8,district
2228,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS42018,0.0,district
28639,2019-04-01,OUANGOLO,C3001,AS27134,0.4524453878942881,district
7644,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27138,0.16079706020635623,district
26121,2019-04-01,TABOU,C2066,AS46000,0.23873862418723807,district
28651,2019-04-01,OUANGOLO,C3001,AS27137,0.12379054811180776,district
12810,2019-04-01,GRAND-BASSAM,C1090,AS27137,0.021418426098839143,district
11883,2019-04-01,GRAND-BASSAM,C1087,AS27139,0.1,district
18453,2019-04-01,GAGNOA,C2006,AS27138,0.7041392563368725,district
32033,2019-04-01,TENGRELA,C3023,AS27134,0.43273990567219867,district
31124,2019-04-01,NIAKARAMADOUGOU,C3019,AS27137,0.6790781195861619,district
20917,2019-04-01,SEGUELA,C2041,AS27137,0.7041392563368725,district
10192,2019-04-01,YOPOUGON-EST,C1078,AS27132,0.7022222222222222,district
466,2019-04-01,YOPOUGON-OUEST-SONGON,C1007,AS27137,0.19721077509990476,district
22330,2019-04-01,TOUMODI,C2052,AS27133,0.20779749282944673,district
34008,2019-04-01,BONGOUANOU,C4017,AS27134,0.230915093813366,district
20978,2019-04-01,BEOUMI,C2047,AS27000,0.8228955162048892,district
4586,2019-04-01,COCODY-BINGERVILLE,C1029,AS27139,0.004545454545454545,district
16560,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1413,AS27138,0.08141393390187959,district
22375,2019-04-01,TOUMODI,C2052,AS27134,0.2298384892585006,district
33966,2019-04-01,BONGOUANOU,C4017,AS27133,0.04523809523809523,district
9516,2019-04-01,YOPOUGON-OUEST-SONGON,C1074,AS27132,0.11138270642642753,district
10235,2019-04-01,YOPOUGON-EST,C1078,AS27133,0.32901464262788926,district
510,2019-04-01,YOPOUGON-OUEST-SONGON,C1007,AS27138,0.12876971199617115,district
13816,2019-04-01,SASSANDRA,C1095,AS27000,0.447834636627077,district
34050,2019-04-01,BONGOUANOU,C4017,AS27137,0.0,district
22416,2019-04-01,GAGNOA,C2053,AS27000,0.03776923076923076,district
20930,2019-04-01,SEGUELA,C2041,AS27138,0.7041392563368725,district
16605,2019-04-01,ADIAKE,C1679,AS27000,0.08850843965975545,district
22457,2019-04-01,GAGNOA,C2053,AS27132,0.16366972042085287,district
33882,2019-04-01,BONGOUANOU,C4017,AS27000,0.15396825396825395,district
14453,2019-04-01,SIKENSI,C1098,AS27139,0.0,district
33844,2019-04-01,BONGOUANOU,C4017,AS21126,0.0,district
4541,2019-04-01,COCODY-BINGERVILLE,C1029,AS27138,0.11142668119703414,district
10278,2019-04-01,YOPOUGON-EST,C1078,AS27134,0.056724403663863665,district
15719,2019-04-01,COCODY-BINGERVILLE,C1144,AS46000,0.26420765962717907,district
33838,2019-04-01,BONGOUANOU,C4017,AS17005,0.7,district
22502,2019-04-01,GAGNOA,C2053,AS27133,0.15228027786167322,district
16654,2019-04-01,ADIAKE,C1679,AS27133,0.3201782242129268,district
20539,2019-04-01,GAGNOA,C2017,AS17005,0.0,district
33924,2019-04-01,BONGOUANOU,C4017,AS27132,0.07107523447919363,district
33783,2019-04-01,BONGOUANOU,C4016,AS27138,0.6880530819594338,district
5208,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1034,AS27134,0.18020465075447512,district
7012,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27137,0.11870621853324295,district
16416,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1413,AS27132,0.0916959535800302,district
22142,2019-04-01,DIDIEVI,C2051,AS27139,0.0,district
34246,2019-04-01,BOUNA,C4018,AS27132,0.08045632471260218,district
336,2019-04-01,YOPOUGON-OUEST-SONGON,C1007,AS27132,0.28589325890956896,district
13906,2019-04-01,SASSANDRA,C1095,AS27133,0.7845697053363562,district
7044,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27138,0.20465784477892196,district
21023,2019-04-01,BEOUMI,C2047,AS27133,0.7845697053363562,district
34201,2019-04-01,BOUNA,C4018,AS27000,0.8228955162048892,district
7367,2019-04-01,TREICHVILLE-MARCORY,C1061,AS42018,0.0,district
10106,2019-04-01,YOPOUGON-EST,C1078,AS21126,0.045,district
16461,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1413,AS27133,0.14769628153654377,district
22195,2019-04-01,DIDIEVI,C2051,AS46000,0.1310200510081662,district
34156,2019-04-01,BOUNA,C4018,AS21126,0.0,district
22285,2019-04-01,TOUMODI,C2052,AS27132,0.06448013272596886,district
380,2019-04-01,YOPOUGON-OUEST-SONGON,C1007,AS27133,0.17163459739712256,district
7892,2019-04-01,ABOBO-EST,C1063,AS46000,0.02227311305618091,district
34146,2019-04-01,BONGOUANOU,C4017,AS46000,0.6841880437437002,district
22240,2019-04-01,TOUMODI,C2052,AS27000,0.020595824536711237,district
16506,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1413,AS27134,0.09464642550278336,district
7835,2019-04-01,ABOBO-EST,C1063,AS27138,0.006906221882838124,district
34104,2019-04-01,BONGOUANOU,C4017,AS27139,0.0,district
14408,2019-04-01,SIKENSI,C1098,AS27138,0.6635845865408709,district
10149,2019-04-01,YOPOUGON-EST,C1078,AS27000,0.7937386734692653,district
4624,2019-04-01,COCODY-BINGERVILLE,C1029,AS46000,0.04724373638582132,district
424,2019-04-01,YOPOUGON-OUEST-SONGON,C1007,AS27134,0.13557971709267974,district
13861,2019-04-01,SASSANDRA,C1095,AS27132,0.062176492475033485,district
15760,2019-04-01,COCODY-BINGERVILLE,C1399,AS27000,0.06181073079072573,district
34062,2019-04-01,BONGOUANOU,C4017,AS27138,0.0,district
4666,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1030,AS17005,0.0,district
5164,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1034,AS27133,0.10664537877632492,district
552,2019-04-01,YOPOUGON-OUEST-SONGON,C1007,AS27139,0.0,district
7936,2019-04-01,ABOBO-EST,C1066,AS27000,0.20957326497581996,district
15637,2019-04-01,COCODY-BINGERVILLE,C1144,AS27134,0.09287417083163849,district
653,2019-04-01,ABOISSO,C1008,AS27000,0.8228955162048892,district
20827,2019-04-01,SEGUELA,C2041,AS27132,0.82,district
13755,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1094,AS27137,0.11119118976261833,district
33355,2019-04-01,AKOUPE,C4015,AS27000,0.4479332273449921,district
33315,2019-04-01,AKOUPE,C4015,AS21126,0.0,district
4458,2019-04-01,COCODY-BINGERVILLE,C1029,AS27134,0.18131466915110636,district
10362,2019-04-01,YOPOUGON-EST,C1078,AS27138,0.14226053639846745,district
16817,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1681,AS21126,0.0,district
33297,2019-04-01,AGNIBILEKROU,C4014,AS27137,0.7041392563368725,district
7979,2019-04-01,ABOBO-EST,C1066,AS27132,0.1541622263670545,district
22829,2019-04-01,GUITRY,C2055,AS27133,0.7845697053363562,district
33242,2019-04-01,AGNIBILEKROU,C4014,AS27132,0.705273104262842,district
33400,2019-04-01,AKOUPE,C4015,AS27132,0.13513371571614477,district
698,2019-04-01,ABOISSO,C1008,AS27132,0.06448013272596886,district
33197,2019-04-01,AGNIBILEKROU,C4014,AS27000,0.8228955162048892,district
10398,2019-04-01,YOPOUGON-EST,C1078,AS42018,0.0,district
22873,2019-04-01,GUITRY,C2055,AS27134,0.3993700251792788,district
20782,2019-04-01,SEGUELA,C2041,AS27000,0.8228955162048892,district
20742,2019-04-01,SEGUELA,C2041,AS21126,0.0,district
5224,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1035,AS21126,0.0,district
7816,2019-04-01,ABOBO-EST,C1063,AS27137,0.010015175882976627,district
9414,2019-04-01,YOPOUGON-EST,C1073,AS27138,0.555527950310559,district
33152,2019-04-01,AGNIBILEKROU,C4014,AS21126,0.0,district
22915,2019-04-01,GUITRY,C2055,AS27137,0.7041392563368725,district
16859,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1681,AS27000,0.04463420079091722,district
20736,2019-04-01,GAGNOA,C2017,AS46000,0.09932633812977713,district
33131,2019-04-01,NASSIAN,C4003,AS27138,0.0,district
6885,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27132,0.21170952053174238,district
13774,2019-04-01,SASSANDRA,C1095,AS21126,0.0,district
22785,2019-04-01,GUITRY,C2055,AS27132,0.06116078222820491,district
14472,2019-04-01,YOPOUGON-OUEST-SONGON,C1099,AS17005,0.0,district
33715,2019-04-01,BONGOUANOU,C4016,AS27134,0.6135001825522185,district
5214,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1034,AS27138,0.09755277927357005,district
16696,2019-04-01,ADIAKE,C1679,AS27134,0.32198549658074455,district
22547,2019-04-01,GAGNOA,C2053,AS27134,0.244716498198486,district
33670,2019-04-01,BONGOUANOU,C4016,AS27133,0.7004287705946033,district
6973,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27134,0.126576796138253,district
22576,2019-04-01,GAGNOA,C2053,AS27137,0.15360594742374442,district
15670,2019-04-01,COCODY-BINGERVILLE,C1144,AS27138,0.09588587808519788,district
562,2019-04-01,YOPOUGON-OUEST-SONGON,C1007,AS42018,0.7702127659574468,district
20872,2019-04-01,SEGUELA,C2041,AS27133,0.7845697053363562,district
16729,2019-04-01,ADIAKE,C1679,AS27139,0.0,district
33607,2019-04-01,BONGOUANOU,C4016,AS27000,0.8282489859172557,district
4496,2019-04-01,COCODY-BINGERVILLE,C1029,AS27137,0.08562244140954231,district
16811,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1681,AS17005,0.0,district
10320,2019-04-01,YOPOUGON-EST,C1078,AS27137,0.22718253968253968,district
13768,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1094,AS27138,0.3310935032709226,district
33564,2019-04-01,AKOUPE,C4015,AS27138,0.1793566307623615,district
604,2019-04-01,YOPOUGON-OUEST-SONGON,C1007,AS46000,0.0763671652289715,district
22628,2019-04-01,GAGNOA,C2053,AS27139,0.0,district
16769,2019-04-01,ADIAKE,C1679,AS46000,0.8377523765175778,district
33527,2019-04-01,AKOUPE,C4015,AS27137,0.3722195625956527,district
22698,2019-04-01,GUITRY,C2055,AS17005,0.0,district
33490,2019-04-01,AKOUPE,C4015,AS27134,0.18124889814425002,district
9478,2019-04-01,YOPOUGON-OUEST-SONGON,C1074,AS27000,0.12540303771874559,district
610,2019-04-01,ABOISSO,C1008,AS21126,0.0,district
6930,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27133,0.19221053296552487,district
22741,2019-04-01,GUITRY,C2055,AS27000,0.8228955162048892,district
33445,2019-04-01,AKOUPE,C4015,AS27133,0.557640592146323,district
22605,2019-04-01,GAGNOA,C2053,AS27138,0.11736748402766202,district
741,2019-04-01,ABOISSO,C1008,AS27133,0.7635158538232493,district
10097,2019-04-01,YOPOUGON-OUEST-SONGON,C1077,AS46000,0.0,district
34291,2019-04-01,BOUNA,C4018,AS27133,0.7845697053363562,district
35017,2019-04-01,TANDA,C4021,AS27132,0.0009900990099009901,district
14183,2019-04-01,SIKENSI,C1098,AS27000,0.85452199158967,district
16060,2019-04-01,SOUBRE,C1411,AS27132,0.13168204866775343,district
